DATE,HOUR,COUNTRY,UNIT,OFFER_TYPE,ENERGY,PRICE,MATCHED
08/02/2025,1,MI,,C,20.0,126.0,C
08/02/2025,1,MI,,C,20.0,125.18,C
08/02/2025,1,MI,,C,5.9,125.0,C
08/02/2025,1,MI,,C,13.2,125.0,C
08/02/2025,1,MI,,C,5.8,123.92,C
08/02/2025,1,MI,,C,14.0,123.92,C
08/02/2025,1,MI,,C,5.0,121.41,C
08/02/2025,1,MI,,C,19.8,121.0,C
08/02/2025,1,MI,,C,30.0,120.54,C
08/02/2025,1,MI,,C,10.0,120.18,C
08/02/2025,1,MI,,C,3.0,120.0,C
08/02/2025,1,MI,,C,40.0,120.0,C
08/02/2025,1,MI,,C,2.2,120.0,C
08/02/2025,1,MI,,C,13.8,119.5,C
08/02/2025,1,MI,,C,13.9,119.5,C
08/02/2025,1,MI,,C,6.6,119.0,C
08/02/2025,1,MI,,C,13.2,119.0,C
08/02/2025,1,MI,,C,14.6,119.0,C
08/02/2025,1,MI,,C,1.8,118.87,C
08/02/2025,1,MI,,C,4.2,118.87,C
08/02/2025,1,MI,,C,8.6,118.87,C
08/02/2025,1,MI,,C,0.9,118.87,C
08/02/2025,1,MI,,C,0.8,118.87,C
08/02/2025,1,MI,,C,30.0,116.54,C
08/02/2025,1,MI,,C,5.0,116.41,C
08/02/2025,1,MI,,C,10.0,116.18,C
08/02/2025,1,MI,,C,30.0,116.0,C
08/02/2025,1,MI,,C,10.3,115.5,C
08/02/2025,1,MI,,C,17.4,115.5,C
08/02/2025,1,MI,,C,6.5,115.0,C
08/02/2025,1,MI,,C,0.5,115.0,C
08/02/2025,1,MI,,C,2.0,115.0,C
08/02/2025,1,MI,,C,13.3,115.0,C
08/02/2025,1,MI,,C,2.2,115.0,C
08/02/2025,1,MI,,C,2.1,115.0,C
08/02/2025,1,MI,,C,0.3,115.0,C
08/02/2025,1,MI,,C,14.6,115.0,C
08/02/2025,1,MI,,C,6.8,113.0,C
08/02/2025,1,MI,,C,0.2,113.0,C
08/02/2025,1,MI,,C,4.1,113.0,C
08/02/2025,1,MI,,C,4.6,113.0,C
08/02/2025,1,MI,,C,8.1,113.0,C
08/02/2025,1,MI,,C,3.6,113.0,C
08/02/2025,1,MI,,C,10.0,112.18,C
08/02/2025,1,MI,,C,3.3,112.1,C
08/02/2025,1,MI,,C,3.3,112.1,C
08/02/2025,1,MI,,C,3.9,112.0,C
08/02/2025,1,MI,,C,10.4,112.0,C
08/02/2025,1,MI,,C,0.5,112.0,C
08/02/2025,1,MI,,C,4.0,112.0,C
08/02/2025,1,MI,,C,9.0,112.0,C
08/02/2025,1,MI,,C,5.0,111.41,C
08/02/2025,1,MI,,C,20.0,111.0,C
08/02/2025,1,MI,,C,2.4,110.0,C
08/02/2025,1,MI,,C,2.2,110.0,C
08/02/2025,1,MI,,C,2.6,110.0,C
08/02/2025,1,MI,,C,12.5,109.78,C
08/02/2025,1,MI,,C,0.9,109.5,C
08/02/2025,1,MI,,C,7.7,109.5,C
08/02/2025,1,MI,,C,0.2,109.5,C
08/02/2025,1,MI,,C,3.8,109.5,C
08/02/2025,1,MI,,C,9.4,109.5,C
08/02/2025,1,MI,,C,5.7,109.5,C
08/02/2025,1,MI,,C,0.1,109.5,C
08/02/2025,1,MI,,C,2.5,109.41,C
08/02/2025,1,MI,,C,13.4,108.41,C
08/02/2025,1,MI,,C,10.0,108.18,C
08/02/2025,1,MI,,C,12.5,107.78,C
08/02/2025,1,MI,,C,0.0,106.74,C
08/02/2025,1,MI,,V,9.5,-500.0,C
08/02/2025,1,MI,,V,38.0,-120.0,C
08/02/2025,1,MI,,V,60.1,-120.0,C
08/02/2025,1,MI,,V,13.0,-100.0,C
08/02/2025,1,MI,,V,0.1,-100.0,C
08/02/2025,1,MI,,V,0.1,-60.0,C
08/02/2025,1,MI,,V,55.6,-60.0,C
08/02/2025,1,MI,,V,11.1,-60.0,C
08/02/2025,1,MI,,V,9.2,-60.0,C
08/02/2025,1,MI,,V,1.0,-50.0,C
08/02/2025,1,MI,,V,1.5,-50.0,C
08/02/2025,1,MI,,V,3.0,-50.0,C
08/02/2025,1,MI,,V,30.3,-50.0,C
08/02/2025,1,MI,,V,1.0,-50.0,C
08/02/2025,1,MI,,V,9.4,-50.0,C
08/02/2025,1,MI,,V,2.2,-50.0,C
08/02/2025,1,MI,,V,1.3,-50.0,C
08/02/2025,1,MI,,V,7.0,-50.0,C
08/02/2025,1,MI,,V,5.0,-50.0,C
08/02/2025,1,MI,,V,16.1,-50.0,C
08/02/2025,1,MI,,V,56.0,-50.0,C
08/02/2025,1,MI,,V,5.0,-50.0,C
08/02/2025,1,MI,,V,25.7,-50.0,C
08/02/2025,1,MI,,V,1.2,-50.0,C
08/02/2025,1,MI,,V,5.0,-50.0,C
08/02/2025,1,MI,,V,5.2,-50.0,C
08/02/2025,1,MI,,V,1.1,-50.0,C
08/02/2025,1,MI,,V,1.5,-50.0,C
08/02/2025,1,MI,,V,1.5,-50.0,C
08/02/2025,1,MI,,V,3.9,-50.0,C
08/02/2025,1,MI,,V,61.2,-50.0,C
08/02/2025,1,MI,,V,0.5,-50.0,C
08/02/2025,1,MI,,V,9.4,-50.0,C
08/02/2025,1,MI,,V,5.6,-50.0,C
08/02/2025,1,MI,,V,42.0,-40.0,C
08/02/2025,1,MI,,V,78.4,-40.0,C
08/02/2025,1,MI,,V,10.0,-40.0,C
08/02/2025,1,MI,,V,41.0,-40.0,C
08/02/2025,1,MI,,V,5.1,-38.49,C
08/02/2025,1,MI,,V,24.5,-30.1,C
08/02/2025,1,MI,,V,26.8,-30.01,C
08/02/2025,1,MI,,V,3.3,-30.0,C
08/02/2025,1,MI,,V,8.9,-25.0,C
08/02/2025,1,MI,,V,24.8,-25.0,C
08/02/2025,1,MI,,V,6.2,-25.0,C
08/02/2025,1,MI,,V,2.2,-25.0,C
08/02/2025,1,MI,,V,5.6,-25.0,C
08/02/2025,1,MI,,V,4.8,-25.0,C
08/02/2025,1,MI,,V,12.9,-25.0,C
08/02/2025,1,MI,,V,10.0,-25.0,C
08/02/2025,1,MI,,V,10.5,-25.0,C
08/02/2025,1,MI,,V,7.9,-25.0,C
08/02/2025,1,MI,,V,18.1,-25.0,C
08/02/2025,1,MI,,V,5.1,-25.0,C
08/02/2025,1,MI,,V,5.1,-25.0,C
08/02/2025,1,MI,,V,32.7,-25.0,C
08/02/2025,1,MI,,V,44.7,-25.0,C
08/02/2025,1,MI,,V,13.2,-20.01,C
08/02/2025,1,MI,,V,5.5,-20.0,C
08/02/2025,1,MI,,V,6.8,-20.0,C
08/02/2025,1,MI,,V,3.4,-20.0,C
08/02/2025,1,MI,,V,5.0,-20.0,C
08/02/2025,1,MI,,V,0.9,-20.0,C
08/02/2025,1,MI,,V,3.5,-20.0,C
08/02/2025,1,MI,,V,5.7,-20.0,C
08/02/2025,1,MI,,V,9.2,-20.0,C
08/02/2025,1,MI,,V,2.0,-20.0,C
08/02/2025,1,MI,,V,45.0,-20.0,C
08/02/2025,1,MI,,V,2.1,-20.0,C
08/02/2025,1,MI,,V,14.3,-20.0,C
08/02/2025,1,MI,,V,16.0,-20.0,C
08/02/2025,1,MI,,V,26.0,-20.0,C
08/02/2025,1,MI,,V,1.7,-20.0,C
08/02/2025,1,MI,,V,0.2,-20.0,C
08/02/2025,1,MI,,V,31.7,-20.0,C
08/02/2025,1,MI,,V,4.5,-20.0,C
08/02/2025,1,MI,,V,4.0,-20.0,C
08/02/2025,1,MI,,V,1.5,-20.0,C
08/02/2025,1,MI,,V,2.2,-20.0,C
08/02/2025,1,MI,,V,1.2,-20.0,C
08/02/2025,1,MI,,V,12.0,-20.0,C
08/02/2025,1,MI,,V,40.0,-20.0,C
08/02/2025,1,MI,,V,6.9,-20.0,C
08/02/2025,1,MI,,V,49.6,-20.0,C
08/02/2025,1,MI,,V,28.6,-20.0,C
08/02/2025,1,MI,,V,45.5,-20.0,C
08/02/2025,1,MI,,V,4.8,-20.0,C
08/02/2025,1,MI,,V,11.0,-20.0,C
08/02/2025,1,MI,,V,13.8,-20.0,C
08/02/2025,1,MI,,V,20.8,-20.0,C
08/02/2025,1,MI,,V,1.6,-20.0,C
08/02/2025,1,MI,,V,5.7,-20.0,C
08/02/2025,1,MI,,V,2.0,-20.0,C
08/02/2025,1,MI,,V,78.4,-20.0,C
08/02/2025,1,MI,,V,12.4,-20.0,C
08/02/2025,1,MI,,V,2.9,-20.0,C
08/02/2025,1,MI,,V,0.9,-20.0,C
08/02/2025,1,MI,,V,21.6,-20.0,C
08/02/2025,1,MI,,V,47.1,-20.0,C
08/02/2025,1,MI,,V,3.7,-20.0,C
08/02/2025,1,MI,,V,1.0,-20.0,C
08/02/2025,1,MI,,V,11.2,-20.0,C
08/02/2025,1,MI,,V,0.2,-20.0,C
08/02/2025,1,MI,,V,10.5,-20.0,C
08/02/2025,1,MI,,V,9.3,-20.0,C
08/02/2025,1,MI,,V,0.2,-20.0,C
08/02/2025,1,MI,,V,27.7,-20.0,C
08/02/2025,1,MI,,V,4.2,-20.0,C
08/02/2025,1,MI,,V,0.2,-20.0,C
08/02/2025,1,MI,,V,5.0,-20.0,C
08/02/2025,1,MI,,V,29.9,-20.0,C
08/02/2025,1,MI,,V,0.1,-20.0,C
08/02/2025,1,MI,,V,0.1,-20.0,C
08/02/2025,1,MI,,V,25.0,-20.0,C
08/02/2025,1,MI,,V,21.0,-20.0,C
08/02/2025,1,MI,,V,1.8,-20.0,C
08/02/2025,1,MI,,V,13.6,-20.0,C
08/02/2025,1,MI,,V,1.2,-20.0,C
08/02/2025,1,MI,,V,3.4,-20.0,C
08/02/2025,1,MI,,V,0.6,-20.0,C
08/02/2025,1,MI,,V,6.9,-20.0,C
08/02/2025,1,MI,,V,0.1,-19.99,C
08/02/2025,1,MI,,V,4.7,-19.99,C
08/02/2025,1,MI,,V,2.6,-19.99,C
08/02/2025,1,MI,,V,24.3,-19.99,C
08/02/2025,1,MI,,V,0.4,-19.99,C
08/02/2025,1,MI,,V,0.6,-19.99,C
08/02/2025,1,MI,,V,49.9,-19.99,C
08/02/2025,1,MI,,V,10.9,-19.99,C
08/02/2025,1,MI,,V,5.1,-19.99,C
08/02/2025,1,MI,,V,0.5,-19.99,C
08/02/2025,1,MI,,V,0.4,-19.99,C
08/02/2025,1,MI,,V,8.0,-15.0,C
08/02/2025,1,MI,,V,1.4,-15.0,C
08/02/2025,1,MI,,V,8.0,-15.0,C
08/02/2025,1,MI,,V,2.4,-15.0,C
08/02/2025,1,MI,,V,0.5,-15.0,C
08/02/2025,1,MI,,V,0.3,-15.0,C
08/02/2025,1,MI,,V,1.3,-15.0,C
08/02/2025,1,MI,,V,0.6,-15.0,C
08/02/2025,1,MI,,V,2.0,-15.0,C
08/02/2025,1,MI,,V,6.7,-15.0,C
08/02/2025,1,MI,,V,5.2,-15.0,C
08/02/2025,1,MI,,V,1.4,-15.0,C
08/02/2025,1,MI,,V,49.9,-15.0,C
08/02/2025,1,MI,,V,1.4,-15.0,C
08/02/2025,1,MI,,V,0.7,-15.0,C
08/02/2025,1,MI,,V,5.7,-15.0,C
08/02/2025,1,MI,,V,3.8,-15.0,C
08/02/2025,1,MI,,V,2.8,-15.0,C
08/02/2025,1,MI,,V,1.0,-15.0,C
08/02/2025,1,MI,,V,0.9,-15.0,C
08/02/2025,1,MI,,V,2.9,-15.0,C
08/02/2025,1,MI,,V,7.2,-15.0,C
08/02/2025,1,MI,,V,21.9,-15.0,C
08/02/2025,1,MI,,V,2.0,-15.0,C
08/02/2025,1,MI,,V,1.0,-15.0,C
08/02/2025,1,MI,,V,1.5,-15.0,C
08/02/2025,1,MI,,V,49.9,-15.0,C
08/02/2025,1,MI,,V,2.7,-10.0,C
08/02/2025,1,MI,,V,2.2,-10.0,C
08/02/2025,1,MI,,V,11.9,-10.0,C
08/02/2025,1,MI,,V,0.9,-10.0,C
08/02/2025,1,MI,,V,1.1,-10.0,C
08/02/2025,1,MI,,V,1.9,-10.0,C
08/02/2025,1,MI,,V,3.2,-10.0,C
08/02/2025,1,MI,,V,1.3,-10.0,C
08/02/2025,1,MI,,V,1.1,-10.0,C
08/02/2025,1,MI,,V,0.7,-10.0,C
08/02/2025,1,MI,,V,14.3,-10.0,C
08/02/2025,1,MI,,V,40.3,-10.0,C
08/02/2025,1,MI,,V,17.0,-10.0,C
08/02/2025,1,MI,,V,60.4,-10.0,C
08/02/2025,1,MI,,V,3.2,-10.0,C
08/02/2025,1,MI,,V,1.4,-10.0,C
08/02/2025,1,MI,,V,1.2,-10.0,C
08/02/2025,1,MI,,V,33.5,-10.0,C
08/02/2025,1,MI,,V,0.1,-10.0,C
08/02/2025,1,MI,,V,11.2,-10.0,C
08/02/2025,1,MI,,V,45.5,-10.0,C
08/02/2025,1,MI,,V,6.8,-10.0,C
08/02/2025,1,MI,,V,1.4,-10.0,C
08/02/2025,1,MI,,V,10.1,-10.0,C
08/02/2025,1,MI,,V,1.7,-10.0,C
08/02/2025,1,MI,,V,2.3,-10.0,C
08/02/2025,1,MI,,V,5.5,-10.0,C
08/02/2025,1,MI,,V,2.6,-10.0,C
08/02/2025,1,MI,,V,17.5,-10.0,C
08/02/2025,1,MI,,V,24.7,-10.0,C
08/02/2025,1,MI,,V,97.9,-10.0,C
08/02/2025,1,MI,,V,3.9,-10.0,C
08/02/2025,1,MI,,V,0.3,-10.0,C
08/02/2025,1,MI,,V,20.9,-10.0,C
08/02/2025,1,MI,,V,2.8,-10.0,C
08/02/2025,1,MI,,V,0.1,-10.0,C
08/02/2025,1,MI,,V,9.8,-10.0,C
08/02/2025,1,MI,,V,16.8,-10.0,C
08/02/2025,1,MI,,V,1.8,-10.0,C
08/02/2025,1,MI,,V,2.9,-10.0,C
08/02/2025,1,MI,,V,6.2,-10.0,C
08/02/2025,1,MI,,V,2.1,-10.0,C
08/02/2025,1,MI,,V,0.1,-10.0,C
08/02/2025,1,MI,,V,4.1,-10.0,C
08/02/2025,1,MI,,V,2.0,-10.0,C
08/02/2025,1,MI,,V,6.4,-10.0,C
08/02/2025,1,MI,,V,23.0,-10.0,C
08/02/2025,1,MI,,V,18.2,-10.0,C
08/02/2025,1,MI,,V,0.8,-10.0,C
08/02/2025,1,MI,,V,50.8,-10.0,C
08/02/2025,1,MI,,V,6.0,-10.0,C
08/02/2025,1,MI,,V,20.5,-10.0,C
08/02/2025,1,MI,,V,9.3,-10.0,C
08/02/2025,1,MI,,V,1.0,-10.0,C
08/02/2025,1,MI,,V,8.2,-10.0,C
08/02/2025,1,MI,,V,13.2,-10.0,C
08/02/2025,1,MI,,V,0.2,-10.0,C
08/02/2025,1,MI,,V,0.1,-10.0,C
08/02/2025,1,MI,,V,5.8,-10.0,C
08/02/2025,1,MI,,V,0.5,-10.0,C
08/02/2025,1,MI,,V,7.4,-9.0,C
08/02/2025,1,MI,,V,15.9,-8.0,C
08/02/2025,1,MI,,V,25.5,-8.0,C
08/02/2025,1,MI,,V,0.2,-7.0,C
08/02/2025,1,MI,,V,0.9,-7.0,C
08/02/2025,1,MI,,V,14.4,-7.0,C
08/02/2025,1,MI,,V,1.9,-7.0,C
08/02/2025,1,MI,,V,10.8,-7.0,C
08/02/2025,1,MI,,V,0.2,-7.0,C
08/02/2025,1,MI,,V,4.0,-7.0,C
08/02/2025,1,MI,,V,1.2,-7.0,C
08/02/2025,1,MI,,V,87.6,-7.0,C
08/02/2025,1,MI,,V,3.5,-7.0,C
08/02/2025,1,MI,,V,12.0,-7.0,C
08/02/2025,1,MI,,V,9.8,-7.0,C
08/02/2025,1,MI,,V,0.8,-7.0,C
08/02/2025,1,MI,,V,23.4,-7.0,C
08/02/2025,1,MI,,V,13.2,-7.0,C
08/02/2025,1,MI,,V,1.3,-7.0,C
08/02/2025,1,MI,,V,15.0,-7.0,C
08/02/2025,1,MI,,V,0.1,-7.0,C
08/02/2025,1,MI,,V,15.5,-7.0,C
08/02/2025,1,MI,,V,0.3,-7.0,C
08/02/2025,1,MI,,V,4.8,-7.0,C
08/02/2025,1,MI,,V,17.2,-7.0,C
08/02/2025,1,MI,,V,9.3,-7.0,C
08/02/2025,1,MI,,V,24.5,-7.0,C
08/02/2025,1,MI,,V,0.3,-7.0,C
08/02/2025,1,MI,,V,2.0,-7.0,C
08/02/2025,1,MI,,V,6.9,-7.0,C
08/02/2025,1,MI,,V,1.7,-7.0,C
08/02/2025,1,MI,,V,7.7,-7.0,C
08/02/2025,1,MI,,V,0.1,-7.0,C
08/02/2025,1,MI,,V,0.3,-7.0,C
08/02/2025,1,MI,,V,0.1,-7.0,C
08/02/2025,1,MI,,V,0.2,-7.0,C
08/02/2025,1,MI,,V,0.8,-7.0,C
08/02/2025,1,MI,,V,24.5,-7.0,C
08/02/2025,1,MI,,V,9.6,-7.0,C
08/02/2025,1,MI,,V,15.0,-7.0,C
08/02/2025,1,MI,,V,1.2,-7.0,C
08/02/2025,1,MI,,V,2.2,-7.0,C
08/02/2025,1,MI,,V,0.6,-7.0,C
08/02/2025,1,MI,,V,212.1,-7.0,C
08/02/2025,1,MI,,V,0.4,-7.0,C
08/02/2025,1,MI,,V,1.3,-7.0,C
08/02/2025,1,MI,,V,3.5,-7.0,C
08/02/2025,1,MI,,V,3.5,-7.0,C
08/02/2025,1,MI,,V,40.8,-7.0,C
08/02/2025,1,MI,,V,1.7,-7.0,C
08/02/2025,1,MI,,V,35.5,-6.47,C
08/02/2025,1,MI,,V,0.8,-6.0,C
08/02/2025,1,MI,,V,5.0,-5.21,C
08/02/2025,1,MI,,V,8.9,-5.21,C
08/02/2025,1,MI,,V,60.0,-5.21,C
08/02/2025,1,MI,,V,5.4,-5.21,C
08/02/2025,1,MI,,V,5.0,-5.21,C
08/02/2025,1,MI,,V,8.9,-5.21,C
08/02/2025,1,MI,,V,8.9,-5.21,C
08/02/2025,1,MI,,V,25.0,-5.21,C
08/02/2025,1,MI,,V,5.0,-5.21,C
08/02/2025,1,MI,,V,10.0,-5.21,C
08/02/2025,1,MI,,V,5.0,-5.21,C
08/02/2025,1,MI,,V,8.9,-5.21,C
08/02/2025,1,MI,,V,5.0,-5.21,C
08/02/2025,1,MI,,V,9.0,-5.21,C
08/02/2025,1,MI,,V,2.2,-5.2,C
08/02/2025,1,MI,,V,21.7,-5.01,C
08/02/2025,1,MI,,V,11.7,-5.01,C
08/02/2025,1,MI,,V,0.1,-5.01,C
08/02/2025,1,MI,,V,0.1,-5.01,C
08/02/2025,1,MI,,V,6.5,-5.01,C
08/02/2025,1,MI,,V,9.7,-5.01,C
08/02/2025,1,MI,,V,0.1,-5.01,C
08/02/2025,1,MI,,V,4.6,-5.01,C
08/02/2025,1,MI,,V,2.5,-5.01,C
08/02/2025,1,MI,,V,13.4,-5.01,C
08/02/2025,1,MI,,V,9.0,-5.0,C
08/02/2025,1,MI,,V,14.2,-5.0,C
08/02/2025,1,MI,,V,4.5,-5.0,C
08/02/2025,1,MI,,V,0.6,-5.0,C
08/02/2025,1,MI,,V,14.0,-5.0,C
08/02/2025,1,MI,,V,36.0,-5.0,C
08/02/2025,1,MI,,V,22.9,-5.0,C
08/02/2025,1,MI,,V,17.2,-5.0,C
08/02/2025,1,MI,,V,37.8,-5.0,C
08/02/2025,1,MI,,V,2.2,-5.0,C
08/02/2025,1,MI,,V,2.0,-5.0,C
08/02/2025,1,MI,,V,26.4,-5.0,C
08/02/2025,1,MI,,V,11.2,-5.0,C
08/02/2025,1,MI,,V,0.3,-5.0,C
08/02/2025,1,MI,,V,787.0,-5.0,C
08/02/2025,1,MI,,V,1.0,-5.0,C
08/02/2025,1,MI,,V,1.0,-5.0,C
08/02/2025,1,MI,,V,5.7,-5.0,C
08/02/2025,1,MI,,V,13.3,-5.0,C
08/02/2025,1,MI,,V,0.6,-5.0,C
08/02/2025,1,MI,,V,31.3,-5.0,C
08/02/2025,1,MI,,V,2.0,-5.0,C
08/02/2025,1,MI,,V,9.1,-5.0,C
08/02/2025,1,MI,,V,1.2,-5.0,C
08/02/2025,1,MI,,V,2.5,-5.0,C
08/02/2025,1,MI,,V,10.5,-5.0,C
08/02/2025,1,MI,,V,3.0,-5.0,C
08/02/2025,1,MI,,V,8.0,-5.0,C
08/02/2025,1,MI,,V,24.6,-5.0,C
08/02/2025,1,MI,,V,1004.0,-5.0,C
08/02/2025,1,MI,,V,0.7,-5.0,C
08/02/2025,1,MI,,V,12.0,-5.0,C
08/02/2025,1,MI,,V,35.6,-5.0,C
08/02/2025,1,MI,,V,14.1,-5.0,C
08/02/2025,1,MI,,V,9.0,-5.0,C
08/02/2025,1,MI,,V,20.1,-5.0,C
08/02/2025,1,MI,,V,8.0,-5.0,C
08/02/2025,1,MI,,V,28.0,-5.0,C
08/02/2025,1,MI,,V,1.4,-5.0,C
08/02/2025,1,MI,,V,17.8,-5.0,C
08/02/2025,1,MI,,V,8.3,-5.0,C
08/02/2025,1,MI,,V,15.7,-5.0,C
08/02/2025,1,MI,,V,22.7,-5.0,C
08/02/2025,1,MI,,V,0.5,-5.0,C
08/02/2025,1,MI,,V,1.0,-5.0,C
08/02/2025,1,MI,,V,5.2,-5.0,C
08/02/2025,1,MI,,V,24.5,-5.0,C
08/02/2025,1,MI,,V,27.7,-5.0,C
08/02/2025,1,MI,,V,88.0,-5.0,C
08/02/2025,1,MI,,V,46.8,-5.0,C
08/02/2025,1,MI,,V,1.0,-5.0,C
08/02/2025,1,MI,,V,1.0,-5.0,C
08/02/2025,1,MI,,V,26.6,-5.0,C
08/02/2025,1,MI,,V,1.0,-5.0,C
08/02/2025,1,MI,,V,2.9,-5.0,C
08/02/2025,1,MI,,V,0.9,-5.0,C
08/02/2025,1,MI,,V,33.0,-5.0,C
08/02/2025,1,MI,,V,2.6,-5.0,C
08/02/2025,1,MI,,V,1.0,-5.0,C
08/02/2025,1,MI,,V,0.3,-5.0,C
08/02/2025,1,MI,,V,25.5,-5.0,C
08/02/2025,1,MI,,V,19.7,-5.0,C
08/02/2025,1,MI,,V,2.3,-5.0,C
08/02/2025,1,MI,,V,1.3,-5.0,C
08/02/2025,1,MI,,V,1.5,-5.0,C
08/02/2025,1,MI,,V,8.0,-5.0,C
08/02/2025,1,MI,,V,36.9,-5.0,C
08/02/2025,1,MI,,V,39.6,-5.0,C
08/02/2025,1,MI,,V,31.0,-4.99,C
08/02/2025,1,MI,,V,1436.6,-4.0,C
08/02/2025,1,MI,,V,5.8,-4.0,C
08/02/2025,1,MI,,V,0.3,-4.0,C
08/02/2025,1,MI,,V,0.4,-4.0,C
08/02/2025,1,MI,,V,1.3,-4.0,C
08/02/2025,1,MI,,V,2.7,-4.0,C
08/02/2025,1,MI,,V,13.2,-3.2,C
08/02/2025,1,MI,,V,2.6,-3.0,C
08/02/2025,1,MI,,V,1.9,-3.0,C
08/02/2025,1,MI,,V,17.3,-3.0,C
08/02/2025,1,MI,,V,3.5,-3.0,C
08/02/2025,1,MI,,V,2.1,-3.0,C
08/02/2025,1,MI,,V,29.3,-3.0,C
08/02/2025,1,MI,,V,13.9,-3.0,C
08/02/2025,1,MI,,V,9.6,-3.0,C
08/02/2025,1,MI,,V,4.9,-3.0,C
08/02/2025,1,MI,,V,19.4,-3.0,C
08/02/2025,1,MI,,V,5.2,-3.0,C
08/02/2025,1,MI,,V,12.0,-3.0,C
08/02/2025,1,MI,,V,4.7,-3.0,C
08/02/2025,1,MI,,V,21.0,-3.0,C
08/02/2025,1,MI,,V,7.5,-3.0,C
08/02/2025,1,MI,,V,0.3,-3.0,C
08/02/2025,1,MI,,V,0.4,-3.0,C
08/02/2025,1,MI,,V,2.7,-3.0,C
08/02/2025,1,MI,,V,2.1,-3.0,C
08/02/2025,1,MI,,V,9.0,-3.0,C
08/02/2025,1,MI,,V,11.0,-3.0,C
08/02/2025,1,MI,,V,0.5,-3.0,C
08/02/2025,1,MI,,V,2.3,-3.0,C
08/02/2025,1,MI,,V,13.0,-3.0,C
08/02/2025,1,MI,,V,94.0,-3.0,C
08/02/2025,1,MI,,V,4.8,-2.61,C
08/02/2025,1,MI,,V,5.4,-2.61,C
08/02/2025,1,MI,,V,4.7,-2.5,C
08/02/2025,1,MI,,V,7.3,-2.5,C
08/02/2025,1,MI,,V,6.9,-2.5,C
08/02/2025,1,MI,,V,16.3,-2.5,C
08/02/2025,1,MI,,V,14.4,-2.5,C
08/02/2025,1,MI,,V,8.3,-2.5,C
08/02/2025,1,MI,,V,16.3,-2.5,C
08/02/2025,1,MI,,V,0.2,-2.5,C
08/02/2025,1,MI,,V,6.0,-2.5,C
08/02/2025,1,MI,,V,2.6,-2.5,C
08/02/2025,1,MI,,V,1.6,-2.5,C
08/02/2025,1,MI,,V,7.6,-2.5,C
08/02/2025,1,MI,,V,1.3,-2.5,C
08/02/2025,1,MI,,V,13.5,-2.5,C
08/02/2025,1,MI,,V,1.2,-2.5,C
08/02/2025,1,MI,,V,19.5,-2.5,C
08/02/2025,1,MI,,V,15.0,-2.5,C
08/02/2025,1,MI,,V,14.6,-2.5,C
08/02/2025,1,MI,,V,13.0,-2.5,C
08/02/2025,1,MI,,V,9.7,-2.41,C
08/02/2025,1,MI,,V,0.4,-2.1,C
08/02/2025,1,MI,,V,1.3,-2.1,C
08/02/2025,1,MI,,V,4.3,-2.1,C
08/02/2025,1,MI,,V,0.7,-2.0,C
08/02/2025,1,MI,,V,45.4,-2.0,C
08/02/2025,1,MI,,V,5.8,-2.0,C
08/02/2025,1,MI,,V,2.2,-2.0,C
08/02/2025,1,MI,,V,0.1,-2.0,C
08/02/2025,1,MI,,V,3.3,-2.0,C
08/02/2025,1,MI,,V,11.2,-2.0,C
08/02/2025,1,MI,,V,2.7,-2.0,C
08/02/2025,1,MI,,V,0.9,-2.0,C
08/02/2025,1,MI,,V,8.4,-2.0,C
08/02/2025,1,MI,,V,3.1,-2.0,C
08/02/2025,1,MI,,V,6.3,-2.0,C
08/02/2025,1,MI,,V,0.5,-2.0,C
08/02/2025,1,MI,,V,26.1,-2.0,C
08/02/2025,1,MI,,V,2.8,-2.0,C
08/02/2025,1,MI,,V,9.7,-2.0,C
08/02/2025,1,MI,,V,0.1,-2.0,C
08/02/2025,1,MI,,V,21.1,-2.0,C
08/02/2025,1,MI,,V,3.8,-2.0,C
08/02/2025,1,MI,,V,13.0,-2.0,C
08/02/2025,1,MI,,V,1.0,-2.0,C
08/02/2025,1,MI,,V,16.0,-2.0,C
08/02/2025,1,MI,,V,0.4,-2.0,C
08/02/2025,1,MI,,V,4.9,-2.0,C
08/02/2025,1,MI,,V,3.2,-2.0,C
08/02/2025,1,MI,,V,4.0,-2.0,C
08/02/2025,1,MI,,V,4.7,-2.0,C
08/02/2025,1,MI,,V,2.0,-2.0,C
08/02/2025,1,MI,,V,0.8,-2.0,C
08/02/2025,1,MI,,V,0.6,-2.0,C
08/02/2025,1,MI,,V,26.5,-2.0,C
08/02/2025,1,MI,,V,10.0,-2.0,C
08/02/2025,1,MI,,V,3.0,-2.0,C
08/02/2025,1,MI,,V,26.2,-1.75,C
08/02/2025,1,MI,,V,46.2,-1.53,C
08/02/2025,1,MI,,V,1.2,-1.5,C
08/02/2025,1,MI,,V,4.5,-1.5,C
08/02/2025,1,MI,,V,1.3,-1.5,C
08/02/2025,1,MI,,V,6.5,-1.5,C
08/02/2025,1,MI,,V,6.3,-1.5,C
08/02/2025,1,MI,,V,13.0,-1.34,C
08/02/2025,1,MI,,V,10.7,-1.32,C
08/02/2025,1,MI,,V,11.0,-1.32,C
08/02/2025,1,MI,,V,0.8,-1.2,C
08/02/2025,1,MI,,V,11.2,-1.2,C
08/02/2025,1,MI,,V,25.8,-1.2,C
08/02/2025,1,MI,,V,111.0,-1.2,C
08/02/2025,1,MI,,V,92.5,-1.16,C
